Date,2330.TW,3443.TW,2002.TW,2317.TW,2731.TW,3687.TWO
2010-11-03,42.37157440185547,90.978271484375,17.649246215820312,52.42493438720703,,
2010-11-04,42.37157440185547,96.99336242675781,17.649246215820312,53.336673736572266,,
2010-11-05,42.570499420166016,98.87309265136719,17.789094924926758,53.336673736572266,,
2010-11-08,41.973716735839844,96.24147033691406,17.761127471923828,52.88080978393555,,
2010-11-09,42.43788146972656,96.24147033691406,17.956918716430664,52.42493438720703,,
2010-11-10,42.570499420166016,95.48959350585938,18.096769332885742,53.10873794555664,,
2010-11-11,42.238956451416016,97.74525451660156,17.956918716430664,52.652870178222656,,
2010-11-12,41.7747917175293,95.86553955078125,17.817066192626953,51.74113845825195,,
2010-11-15,42.37157440185547,97.74525451660156,17.677217483520508,51.05732727050781,,
2010-11-16,42.76941680908203,103.00846099853516,17.789094924926758,51.5131950378418,,
2010-11-17,42.305267333984375,102.25658416748047,17.733156204223633,51.285255432128906,,
2010-11-18,41.973716735839844,105.2641372680664,17.733156204223633,51.74113845825195,,
2010-11-19,42.238956451416016,103.38440704345703,17.789094924926758,51.96907043457031,,
2010-11-22,42.305267333984375,103.38440704345703,17.817066192626953,52.42493438720703,,
2010-11-23,42.04001998901367,101.50469207763672,17.761127471923828,51.5131950378418,,
2010-11-24,41.90740966796875,100.75279998779297,17.761127471923828,51.05732727050781,,
2010-11-25,42.7031135559082,102.63253784179688,17.789094924926758,51.05732727050781,,
2010-11-26,42.7031135559082,103.00846099853516,17.481420516967773,50.6014518737793,,
2010-11-29,42.636810302734375,103.00846099853516,17.53736114501953,50.145591735839844,,
2010-11-30,42.04001998901367,102.25658416748047,17.53736114501953,49.4617805480957,,
2010-12-01,42.835750579833984,102.25658416748047,17.53736114501953,50.37351608276367,,
2010-12-02,43.89668655395508,106.76789855957031,17.621274948120117,49.68971252441406,,
2010-12-03,45.28917694091797,106.76789855957031,17.621274948120117,51.285255432128906,,
2010-12-06,45.421791076660156,104.13627624511719,17.733156204223633,51.5131950378418,,
2010-12-07,45.09025573730469,104.51223754882812,17.761127471923828,51.74113845825195,,
2010-12-08,45.09025573730469,101.88064575195312,17.789094924926758,51.5131950378418,,
2010-12-09,46.416439056396484,101.88064575195312,17.956918716430664,51.74113845825195,,
2010-12-10,46.217498779296875,101.88064575195312,17.9289493560791,51.74113845825195,,
2010-12-13,46.01858139038086,103.00846099853516,17.817066192626953,51.285255432128906,,
